[Header]
Application Name	LabSolutions
Version	5.82 SP1
Data File Name	path/to/file/200-00001-01.lcd
Output Date	2016/03/07
Output Time	11:26:43

[MS Spectrum]
# of Peaks	98
Raw Spectrum	[0.367->0.825],(scan:[45->100])
Background	No Background Spectrum
Base Peak	m/z 885.37 (Inten : 301,535)
m/z	Absolute Intensity	Relative Intensity
42.4982	4096	1.1972
42.5982	3992	1.1668
42.6982	4224	1.2346
42.7982	4632	1.3538
42.8982	4944	1.4450
42.9982	5024	1.4684
43.0982	4872	1.4240
43.1982	4528	1.3234
43.2982	4144	1.2112
43.3982	3896	1.1387
43.4982	3856	1.1270
43.5982	3952	1.1551
43.6982	4048	1.1831
43.7982	4080	1.1925
43.8982	4088	1.1948
43.9982	4096	1.1972
44.0982	4128	1.2065
44.1982	4160	1.2159
44.2982	4176	1.2205
44.3982	4168	1.2182
44.4982	4104	1.1995
44.5982	4032	1.1785
44.6982	4024	1.1761
44.7982	4088	1.1948
44.8982	4168	1.2182
44.9982	4200	1.2276
45.0982	4176	1.2205
45.1982	4120	1.2042
45.2982	4056	1.1855
45.3982	4008	1.1714
45.4982	4016	1.1738
45.5982	4064	1.1878
45.6982	4112	1.2018
45.7982	4112	1.2018
45.8982	4088	1.1948
45.9982	4056	1.1855
46.0982	4040	1.1808
46.1982	4056	1.1855
46.2982	4104	1.1995
46.3982	4192	1.2252
46.4982	4272	1.2486
46.5982	4296	1.2556
46.6982	4240	1.2392
46.7982	4136	1.2088
46.8982	4024	1.1761
46.9982	3936	1.1504
47.0982	3912	1.1434
47.1982	3992	1.1668
47.2982	4160	1.2159
47.3982	4344	1.2696
47.4982	4456	1.3024
47.5982	4456	1.3024
47.6982	4432	1.2954
47.7982	4576	1.3374
47.8982	5008	1.4637
47.9982	5672	1.6578
48.0982	6296	1.8402
48.1982	6608	1.9314
48.2982	6464	1.8893
48.3982	5880	1.7186
48.4982	5080	1.4848
48.5982	4368	1.2767
48.6982	3944	1.1527
48.7982	3784	1.1060
48.8982	3768	1.1013
48.9982	3776	1.1036
49.0982	3832	1.1200
49.1982	3968	1.1597
49.2982	4208	1.2299
49.3982	4480	1.3094
49.4982	4696	1.3725
49.5982	4784	1.3982
49.6982	4720	1.3795
49.7982	4544	1.3281
49.8982	4368	1.2767
49.9982	4288	1.2533
50.0982	4320	1.2626
50.1982	4392	1.2837
50.2982	4424	1.2930
50.3982	4392	1.2837
50.4982	4296	1.2556
50.5982	4160	1.2159
50.6982	4040	1.1808
50.7982	3968	1.1597
50.8982	3944	1.1527
50.9982	3944	1.1527
51.0982	3952	1.1551
51.1982	3992	1.1668
51.2982	4072	1.1901
51.3982	4176	1.2205
51.4982	4296	1.2556
51.5982	4440	1.2977
51.6982	4608	1.3468
51.7982	4752	1.3889
51.8982	4824	1.4099
51.9982	4776	1.3959
52.0982	4656	1.3608
52.1982	4488	1.3117
52.2982	4312	1.2603
52.3982	4168	1.2182
52.4982	4088	1.1948
52.5982	4080	1.1925
52.6982	4096	1.1972
52.7982	4080	1.1925
52.8982	4040	1.1808
52.9982	4016	1.1738
53.0982	4032	1.1785
53.1982	4096	1.1972
53.2982	4192	1.2252
53.3982	4320	1.2626
53.4982	4416	1.2907
53.5982	4440	1.2977
53.6982	4392	1.2837
53.7982	4304	1.2579
53.8982	4224	1.2346
53.9982	4160	1.2159
54.0982	4112	1.2018
54.1982	4096	1.1972
54.2982	4088	1.1948
54.3982	4080	1.1925
54.4982	4056	1.1855
54.5982	4016	1.1738
54.6982	3976	1.1621
54.7982	3952	1.1551
54.8982	3968	1.1597
54.9982	4024	1.1761
55.0982	4104	1.1995
55.1982	4160	1.2159
55.2982	4184	1.2229
55.3982	4192	1.2252
55.4982	4176	1.2205
55.5982	4152	1.2135
55.6982	4120	1.2042
55.7982	4072	1.1901
55.8982	4016	1.1738
55.9982	3952	1.1551
56.0982	3888	1.1364
56.1982	3848	1.1247
56.2982	3848	1.1247
56.3982	3848	1.1247
56.4982	3856	1.1270
56.5982	3856	1.1270
56.6982	3856	1.1270
56.7982	3840	1.1223
56.8982	3824	1.1177
56.9982	3808	1.1130
57.0982	3824	1.1177
57.1982	3912	1.1434
57.2982	4096	1.1972
57.3982	4312	1.2603
57.4982	4464	1.3047
57.5982	4504	1.3164
57.6982	4456	1.3024
57.7982	4352	1.2720
57.8982	4256	1.2439
57.9982	4232	1.2369
58.0982	4304	1.2579
58.1982	4440	1.2977
58.2982	4600	1.3445
58.3982	4744	1.3866
58.4982	4880	1.4263
58.5982	4968	1.4520
58.6982	4960	1.4497
58.7982	4872	1.4240
58.8982	4776	1.3959
58.9982	4736	1.3842
59.0982	4760	1.3912
59.1982	4840	1.4146
59.2982	4984	1.4567
59.3982	5184	1.5152
59.4982	5464	1.5970
59.5982	5856	1.7116
59.6982	6328	1.8495
59.7982	6664	1.9477
59.8982	6680	1.9524
59.9982	6344	1.8542
60.0982	5816	1.6999
60.1982	5256	1.5362
60.2982	4824	1.4099
60.3982	4624	1.3515
60.4982	4600	1.3445
60.5982	4608	1.3468
60.6982	4544	1.3281
60.7982	4408	1.2883
60.8982	4264	1.2463
60.9982	4136	1.2088
61.0982	4048	1.1831
61.1982	3992	1.1668
61.2982	3992	1.1668
61.3982	4016	1.1738
61.4982	4056	1.1855
61.5982	4080	1.1925
61.6982	4080	1.1925
61.7982	4048	1.1831
61.8982	3992	1.1668
61.9982	3944	1.1527
62.0982	3904	1.1410
62.1982	3872	1.1317
62.2982	3832	1.1200
62.3982	3816	1.1153
62.4982	3888	1.1364
62.5982	4104	1.1995
62.6982	4392	1.2837
62.7982	4640	1.3562
62.8982	4752	1.3889
62.9982	4728	1.3819
63.0982	4624	1.3515
63.1982	4504	1.3164
63.2982	4432	1.2954
63.3982	4416	1.2907
63.4982	4392	1.2837
63.5982	4328	1.2650
63.6982	4208	1.2299
63.7982	4088	1.1948
63.8982	4008	1.1714
63.9982	3968	1.1597
64.0982	3960	1.1574
64.1982	3960	1.1574
64.2982	3984	1.1644
64.3982	4016	1.1738
64.4982	4032	1.1785
64.5982	4008	1.1714
64.6982	3968	1.1597
64.7982	3968	1.1597
64.8982	4072	1.1901
64.9982	4224	1.2346
65.0982	4336	1.2673
65.1982	4360	1.2743
65.2983	4296	1.2556
65.3983	4168	1.2182
65.4983	4024	1.1761
65.5983	3928	1.1481
65.6983	3912	1.1434
65.7983	3944	1.1527
65.8983	4016	1.1738
65.9983	4088	1.1948
66.0983	4160	1.2159
66.1983	4216	1.2322
66.2983	4216	1.2322
66.3983	4160	1.2159
66.4983	4080	1.1925
66.5983	4008	1.1714
66.6983	3952	1.1551
66.7983	3904	1.1410
66.8983	3872	1.1317
66.9983	3848	1.1247
67.0983	3832	1.1200
67.1983	3832	1.1200
67.2983	3840	1.1223
67.3983	3856	1.1270
67.4983	3864	1.1293
67.5983	3864	1.1293
67.6983	3856	1.1270
67.7983	3856	1.1270
67.8983	3888	1.1364
67.9983	3944	1.1527
68.0983	4000	1.1691
68.1983	4040	1.1808
68.2983	4048	1.1831
68.3983	4024	1.1761
68.4983	3984	1.1644
68.5983	3952	1.1551
68.6983	3944	1.1527
68.7983	3976	1.1621
68.8983	4016	1.1738
68.9983	4040	1.1808
69.0983	4032	1.1785
69.1983	4032	1.1785
69.2983	4032	1.1785
69.3983	4008	1.1714
69.4983	3968	1.1597
69.5983	3968	1.1597
69.6983	4088	1.1948
69.7983	4360	1.2743
69.8983	4688	1.3702
69.9983	4944	1.4450
70.0983	5024	1.4684
70.1983	4880	1.4263
70.2983	4560	1.3328
70.3983	4208	1.2299
70.4983	3968	1.1597
70.5983	3904	1.1410
70.6983	3944	1.1527
70.7983	3976	1.1621
70.8983	3976	1.1621
70.9983	3968	1.1597
71.0983	3968	1.1597
71.1983	3968	1.1597
71.2983	3976	1.1621
71.3983	3976	1.1621
71.4983	3976	1.1621
71.5983	3968	1.1597
71.6983	3944	1.1527
71.7983	3928	1.1481
71.8983	3912	1.1434
71.9983	3896	1.1387
72.0983	3872	1.1317
72.1983	3872	1.1317
72.2983	3920	1.1457
72.3983	4032	1.1785
72.4983	4184	1.2229
72.5983	4328	1.2650
72.6983	4400	1.2860
72.7983	4392	1.2837
72.8983	4336	1.2673
72.9983	4248	1.2416
73.0983	4136	1.2088
73.1983	4032	1.1785
73.2983	3960	1.1574
73.3983	3912	1.1434
73.4983	3896	1.1387
73.5983	3936	1.1504
73.6983	4000	1.1691
73.7983	4072	1.1901
73.8983	4104	1.1995
73.9983	4080	1.1925
74.0983	4024	1.1761
74.1983	3960	1.1574
74.2983	3920	1.1457
74.3983	3912	1.1434
74.4983	3936	1.1504
74.5983	3968	1.1597
74.6983	4000	1.1691
74.7983	4040	1.1808
74.8983	4104	1.1995
74.9983	4224	1.2346
75.0983	4400	1.2860
75.1983	4568	1.3351
75.2983	4672	1.3655
75.3983	4672	1.3655
75.4983	4576	1.3374
75.5983	4384	1.2813
75.6983	4176	1.2205
75.7983	4000	1.1691
75.8983	3888	1.1364
75.9983	3872	1.1317
76.0983	4016	1.1738
76.1983	4368	1.2767
76.2983	4912	1.4357
76.3983	5528	1.6157
76.4983	6088	1.7794
76.5983	6456	1.8869
76.6983	6504	1.9010
76.7983	6216	1.8168
76.8983	5696	1.6648
76.9983	5112	1.4941
77.0983	4592	1.3421
77.1983	4216	1.2322
77.2983	4000	1.1691
77.3983	3920	1.1457
77.4983	3960	1.1574
77.5983	4096	1.1972
77.6983	4280	1.2509
77.7983	4472	1.3071
77.8983	4616	1.3491
77.9983	4656	1.3608
78.0983	4568	1.3351
78.1983	4400	1.2860
78.2983	4248	1.2416
78.3983	4176	1.2205
78.4983	4152	1.2135
78.5983	4144	1.2112
78.6983	4120	1.2042
78.7983	4072	1.1901
78.8983	4008	1.1714
78.9983	3944	1.1527
79.0983	3896	1.1387
79.1983	3848	1.1247
79.2983	3808	1.1130
79.3983	3792	1.1083
79.4983	3824	1.1177
79.5983	3904	1.1410
79.6983	4008	1.1714
79.7983	4096	1.1972
79.8983	4136	1.2088
79.9983	4128	1.2065
80.0983	4072	1.1901
80.1983	3992	1.1668
80.2983	3920	1.1457
80.3983	3888	1.1364
80.4983	3888	1.1364
80.5983	3912	1.1434
80.6983	3960	1.1574
80.7983	4016	1.1738
80.8983	4056	1.1855
80.9983	4104	1.1995
81.0983	4176	1.2205
81.1983	4272	1.2486
81.2983	4352	1.2720
81.3983	4376	1.2790
81.4983	4328	1.2650
81.5983	4208	1.2299
81.6983	4048	1.1831
81.7983	3904	1.1410
81.8983	3840	1.1223
81.9983	3888	1.1364
82.0983	4024	1.1761
82.1983	4192	1.2252
82.2983	4344	1.2696
82.3983	4424	1.2930
82.4983	4400	1.2860
82.5983	4288	1.2533
82.6983	4128	1.2065
82.7983	3992	1.1668
82.8983	3928	1.1481
82.9983	3920	1.1457
83.0983	3936	1.1504
83.1983	3952	1.1551
83.2983	3944	1.1527
83.3983	3928	1.1481
83.4983	3912	1.1434
83.5983	3904	1.1410
83.6983	3896	1.1387
83.7983	3888	1.1364
83.8983	3872	1.1317
83.9983	3872	1.1317
84.0983	3928	1.1481
84.1983	4064	1.1878
84.2983	4272	1.2486
84.3983	4488	1.3117
84.4983	4640	1.3562
84.5983	4680	1.3678
84.6983	4624	1.3515
84.7983	4528	1.3234
84.8983	4424	1.2930
84.9983	4336	1.2673
85.0983	4248	1.2416
85.1983	4160	1.2159
85.2983	4064	1.1878
85.3983	3968	1.1597
85.4983	3904	1.1410
85.5983	3872	1.1317
85.6983	3848	1.1247
85.7983	3864	1.1293
85.8983	3944	1.1527
85.9983	4088	1.1948
86.0983	4232	1.2369
86.1983	4320	1.2626
86.2983	4344	1.2696
86.3983	4304	1.2579
86.4983	4248	1.2416
86.5983	4224	1.2346
86.6983	4240	1.2392
86.7983	4248	1.2416
86.8983	4208	1.2299
86.9983	4112	1.2018
87.0983	4008	1.1714
87.1983	3936	1.1504
87.2983	3936	1.1504
87.3983	4008	1.1714
87.4983	4096	1.1972
87.5983	4152	1.2135
87.6983	4152	1.2135
87.7983	4088	1.1948
87.8983	4016	1.1738
87.9983	4064	1.1878
88.0983	4472	1.3071
88.1983	5496	1.6063
88.2983	7320	2.1395
88.3983	9928	2.9017
88.4983	12936	3.7809
88.5983	15608	4.5618
88.6983	17112	5.0014
88.7983	16904	4.9406
88.8983	15008	4.3865
88.9983	12024	3.5143
89.0983	8832	2.5814
89.1983	6248	1.8261
89.2983	4680	1.3678
89.3983	4064	1.1878
89.4983	4016	1.1738
89.5983	4168	1.2182
89.6983	4288	1.2533
89.7983	4304	1.2579
89.8983	4248	1.2416
89.9983	4168	1.2182
90.0983	4072	1.1901
90.1983	3984	1.1644
90.2983	3920	1.1457
90.3983	3888	1.1364
90.4983	3912	1.1434
90.5983	3952	1.1551
90.6983	3992	1.1668
90.7983	4008	1.1714
90.8983	3984	1.1644
90.9983	3944	1.1527
91.0983	3904	1.1410
91.1983	3888	1.1364
91.2983	3896	1.1387
91.3983	3936	1.1504
91.4983	3992	1.1668
91.5983	4056	1.1855
91.6983	4104	1.1995
91.7983	4104	1.1995
91.8983	4064	1.1878
91.9983	3992	1.1668
92.0983	3920	1.1457
92.1983	3864	1.1293
92.2983	3856	1.1270
92.3983	3880	1.1340
92.4983	3920	1.1457
92.5983	3944	1.1527
92.6983	3944	1.1527
92.7983	3912	1.1434
92.8983	3880	1.1340
92.9983	3856	1.1270
93.0983	3832	1.1200
93.1983	3816	1.1153
93.2983	3808	1.1130
93.3983	3824	1.1177
93.4983	3848	1.1247
93.5983	3880	1.1340
93.6983	3896	1.1387
93.7983	3880	1.1340
93.8983	3848	1.1247
93.9983	3808	1.1130
94.0983	3792	1.1083
94.1983	3792	1.1083
94.2983	3816	1.1153
94.3983	3840	1.1223
94.4983	3872	1.1317
94.5983	3896	1.1387
94.6983	3920	1.1457
94.7983	3944	1.1527
94.8983	3960	1.1574
94.9983	3944	1.1527
95.0983	3904	1.1410
95.1983	3864	1.1293
95.2983	3840	1.1223
95.3983	3848	1.1247
95.4983	3864	1.1293
95.5983	3880	1.1340
95.6983	3880	1.1340
95.7983	3864	1.1293
95.8983	3840	1.1223
95.9983	3864	1.1293
96.0983	3960	1.1574
96.1983	4160	1.2159
96.2983	4472	1.3071
96.3983	4840	1.4146
96.4983	5168	1.5105
96.5983	5352	1.5643
96.6983	5336	1.5596
96.7983	5120	1.4964
96.8983	4768	1.3936
96.9983	4392	1.2837
97.0983	4104	1.1995
97.1983	3936	1.1504
97.2983	3880	1.1340
97.3983	3888	1.1364
97.4983	3912	1.1434
97.5983	3928	1.1481
97.6983	3920	1.1457
97.7983	3904	1.1410
97.8983	3872	1.1317
97.9983	3864	1.1293
98.0983	3864	1.1293
98.1983	3872	1.1317
98.2983	3896	1.1387
98.3983	3920	1.1457
98.4983	3944	1.1527
98.5983	3952	1.1551
98.6983	3952	1.1551
98.7983	3936	1.1504
98.8983	3912	1.1434
98.9983	3888	1.1364
99.0983	3864	1.1293
99.1983	3848	1.1247
99.2983	3840	1.1223
99.3983	3832	1.1200
99.4983	3832	1.1200
99.5983	3872	1.1317
99.6983	3960	1.1574
99.7983	4064	1.1878
99.8983	4136	1.2088
99.9983	4144	1.2112
100.0983	4104	1.1995
100.1983	4024	1.1761
100.2983	3976	1.1621
100.3983	4080	1.1925
100.4983	4400	1.2860
100.5983	4880	1.4263
100.6983	5304	1.5502
100.7983	5488	1.6040
100.8983	5376	1.5713
100.9983	5032	1.4707
101.0983	4608	1.3468
101.1983	4256	1.2439
101.2983	4104	1.1995
101.3983	4144	1.2112
101.4983	4264	1.2463
101.5983	4376	1.2790
101.6983	4424	1.2930
101.7983	4416	1.2907
101.8983	4368	1.2767
101.9983	4280	1.2509
102.0983	4160	1.2159
102.1983	4080	1.1925
102.2983	4104	1.1995
102.3983	4240	1.2392
102.4983	4424	1.2930
102.5983	4552	1.3304
102.6983	4576	1.3374
102.7983	4488	1.3117
